PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0899_02,1,G/130/P,1.0581550109555797,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Allene Warrishales,0,1,0,0,0,0,1
0901_01,0,F/167/S,0.22123160349043797,0,-0.2693455147927649,-0.2873140387436576,3.981148653501478,-0.27666342233874663,-0.26902262771835533,Grake Porki,1,0,0,1,0,0,1
0902_01,0,F/188/P,-0.7551790385522275,0,-0.03742241093521843,-0.20953906861129845,-0.290817025018365,0.09057461270798815,-0.26902262771835533,Duana Jacostaney,1,1,0,0,0,0,1
0903_01,1,G/135/S,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,Nelley Rushorney,0,1,0,0,1,0,0
0904_01,0,C/33/P,1.0581550109555797,0,-0.340589866958155,1.4638772242365576,-0.290817025018365,-0.1450623831452436,0.651384755463711,Wein Alcemblery,0,0,1,0,0,0,1
0905_01,0,D/38/P,0.012000751624152513,0,-0.3345265178376963,-0.2873140387436576,0.4139233945180197,0.11013692934486022,-0.2522558585136964,Gicks Kin,0,0,0,1,0,1,0
0906_01,0,F/168/S,-0.6854354212634657,0,-0.340589866958155,-0.043953648329501584,0.4942738461516218,-5.0544952658066925e-17,-0.26902262771835533,Gwenda Hinetthews,1,1,0,0,1,0,0
0907_01,0,B/34/P,0.8489241590892943,0,-0.340589866958155,3.3116599823811543,-0.27909925082179804,7.759891930572607,-0.24431370467991062,Achah Cassiding,0,0,1,0,1,0,0
0907_02,0,B/34/P,-0.0577428656646093,0,-0.340589866958155,0.8015355431093704,4.7577024769416013e-17,-0.14772997177754435,0.2904579867950004,Marinon Cassiding,0,0,1,0,0,0,1
0910_01,1,G/137/S,-0.6854354212634657,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Violey Burryerson,1,1,0,0,0,0,1
0911_01,0,F/189/P,0.22123160349043797,1,3.4368766350876356,-0.2873140387436576,4.7577024769416013e-17,-0.15573273767444656,-0.2654927815700061,Angars Blate,0,0,0,1,0,0,1
0911_02,0,F/189/P,3.1504635296184347,0,0.9524193329796695,-0.2873140387436576,0.6181474590867583,-0.24909833980497237,-0.26902262771835533,Froops Blate,1,1,0,0,0,0,1
0912_01,0,B/37/S,0.15148798620167614,0,-0.340589866958155,4.392355736720306,-0.290817025018365,0.05144997943424401,0.12808506397093503,Dyonon Imprank,1,0,1,0,0,0,1
0913_01,0,E/51/P,0.6396933072230089,0,-0.340589866958155,-0.17943262856006265,-0.290817025018365,4.975818594661404,-0.23901893545738676,Shail Parymider,0,0,1,0,1,0,0
0915_01,0,G/138/S,-0.6156918039747038,0,-0.1026034139801498,-0.2873140387436576,-0.290817025018365,0.20705931631845367,-0.26637524310709343,Jerrye Leodger,0,1,0,0,0,0,1
0918_01,0,E/66/S,-0.33671733481965654,0,-0.2693455147927649,-0.2873140387436576,-0.27407734759469793,-0.15306514904214583,0.9717182934264053,Caseye Fuenterson,0,1,0,0,0,0,1
0919_01,0,F/190/P,-0.19723010024213294,0,-0.31330479591609073,-0.23462776865399493,-0.13513802497826102,0.5111644204007377,-0.013991243500122201,Hery Kimons,0,1,0,0,0,1,0
0921_01,1,G/139/S,1.0581550109555797,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Gracy Vinston,0,1,0,0,0,1,0
0922_01,1,B/35/P,0.2909752207791998,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,Shaiam Obedaming,1,0,1,0,1,0,0
0922_02,0,B/35/P,0.15148798620167614,0,-0.340589866958155,0.399489124925159,-0.290817025018365,-0.12638926271913845,0.8128752167506891,Achyon Obedaming,0,0,1,0,1,0,0
0923_01,0,C/38/S,-2.477791031508112e-16,0,-0.340589866958155,4.584284292046934,-0.290817025018365,-0.26332547917724297,1.8956555227568208,Hadaron Stiviorad,1,0,1,0,1,0,0
0923_02,1,B/38/S,-0.4762045693971802,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Alpha Stiviorad,1,0,1,0,0,0,1
0924_01,0,E/67/S,0.2909752207791998,0,-0.32088398231666415,-0.2873140387436576,1.356367233470477,-0.27666342233874663,-0.26902262771835533,Jona Chaellerty,0,1,0,0,0,0,1
0925_01,0,F/191/P,0.36071883806796157,0,0.23391246220530984,-0.2873140387436576,2.4310545240699044,-0.27666342233874663,-0.26902262771835533,Skix Kraie,0,0,0,1,0,0,1
0925_02,1,F/191/P,-1.24338435957356,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Varkes Kraie,1,0,0,1,0,0,1
0925_03,1,F/191/P,0.8489241590892943,0,-0.340589866958155,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Almone Kraie,1,0,0,1,0,0,1
0926_01,0,B/39/S,0.08174436891291433,0,-0.340589866958155,4.725408229787102,-0.290817025018365,0.1741590565200779,-0.24696108929117255,Minchib Asticit,1,0,1,0,1,0,0
0926_02,0,B/39/S,0.08174436891291433,0,-0.340589866958155,0.18937126206757582,0.10089142669544501,2.1784073155886983,-0.19754324321428307,Alkeson Asticit,0,0,1,0,0,0,1
0927_01,0,G/140/S,-0.26697371753089477,0,-0.340589866958155,3.565318713000422e-17,0.8792864268959649,-0.23842798527576942,-0.24960847390243449,Emmax Avisnydes,0,1,0,0,0,0,1
0928_01,1,G/133/P,0.15148798620167614,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Elene Ryanglasey,1,1,0,0,0,1,0
0930_01,0,F/192/P,0.6396933072230089,0,0.6386410159959302,-0.2873140387436576,-0.290817025018365,-0.15662193388521348,-0.03958262807565425,Arlie Sweett,0,1,0,0,0,0,1
0930_02,1,G/134/P,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Elanie Sweett,1,1,0,0,0,0,1
0931_01,0,F/193/P,-0.6854354212634657,0,-0.340589866958155,3.565318713000422e-17,-0.09831073464619342,-0.1646246997821157,0.16426598699151482,Therie Flynnis,1,1,0,0,0,0,1
0932_01,1,,0.012000751624152513,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Boats Pette,1,0,0,1,0,0,1
0933_01,0,C/35/P,0.08174436891291433,0,-0.3193681450365495,7.267520761613325,-0.290817025018365,1.6093217406978744,-0.26902262771835533,,1,0,1,0,0,0,1
0933_02,0,C/35/P,0.012000751624152513,0,-0.340589866958155,0.4195600849593162,-0.290817025018365,1.3834659031630787,0.6752112169650685,Astorux Fawnsive,0,0,1,0,0,0,1
0935_01,0,F/194/P,0.5002060726454852,0,-0.340589866958155,-0.28041464623191603,-0.290817025018365,-0.2606578905449422,0.5004838326217808,Terly Rocknight,0,1,0,0,0,0,1
0938_01,0,F/172/S,-0.33671733481965654,0,-0.07683418021820018,-0.2873140387436576,-0.290817025018365,0.28353019044440814,-0.26902262771835533,Earlie Solinez,0,1,0,0,0,0,1
0938_02,0,E/68/S,0.08174436891291433,0,-0.340589866958155,-0.2873140387436576,1.167208878583039,-0.27666342233874663,-0.26902262771835533,Walles Solinez,1,1,0,0,0,0,1
0938_03,0,G/143/S,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Tiney Solinez,1,1,0,0,0,0,1
0939_01,1,G/135/P,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Eulah Peter,1,1,0,0,0,0,1
0940_01,0,G/136/P,0.6396933072230089,0,-0.2572188165518475,0.17745412954729498,-0.290817025018365,-0.27666342233874663,-0.2575506277362203,Armen Byerton,1,1,0,0,0,0,1
0941_01,0,F/195/P,-1.1038971249960365,0,-0.340589866958155,-0.28292351623618567,-0.290817025018365,0.7681421253123754,-0.26902262771835533,Carita Steeletters,0,1,0,0,0,0,1
0942_01,0,F/196/P,-0.7551790385522275,0,0.5598174774299667,-0.2873140387436576,0.6382350719951588,-0.27666342233874663,-0.26902262771835533,Triple Vloaf,0,0,0,1,0,0,1
0944_01,0,G/137/P,-0.8946662731297511,0,1.0100211496240274,-0.2873140387436576,1.1002501688883706,-0.27666342233874663,-0.26902262771835533,Hilley Weaverays,0,1,0,0,0,0,1
0944_02,0,G/137/P,-1.4526152114398456,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Terrie Weaverays,0,1,0,0,1,0,0
0946_01,0,F/198/P,-0.6854354212634657,0,-0.23144958278989786,-0.2841779512383205,-0.290817025018365,0.027441681743537377,-0.1031198587459407,Verly Emenez,1,1,0,0,0,0,1
0947_01,0,G/138/P,-0.19723010024213294,0,-0.340589866958155,0.00998705676229588,-0.290817025018365,-0.27666342233874663,-0.09164785876380566,Lyny Frandriquez,0,1,0,0,1,0,0
0949_01,1,G/140/P,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Benny Johnsby,1,1,0,0,1,0,0
0951_01,1,G/144/S,0.6396933072230089,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Done Lunapperts,1,1,0,0,0,1,0
0952_01,0,F/175/S,1.1278986282443415,0,0.988799427702422,-0.2873140387436576,2.024280362674794,-0.27666342233874663,-0.26902262771835533,Grios Colle,0,0,0,1,0,0,1
0953_01,0,F/199/P,1.337129480110627,0,-0.340589866958155,-0.09538548341702939,-0.2857951217912649,-5.0544952658066925e-17,0.04778106409598964,Erice Potters,0,1,0,0,0,1,0
0955_01,1,G/145/S,-0.8249226558409892,0,4.308268671919345e-17,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Glena Smalloney,0,1,0,0,1,0,0
0956_01,0,E/70/S,-0.0577428656646093,0,-0.340589866958155,0.10846020442987962,-0.290817025018365,-0.2722174412849121,-0.26902262771835533,Jimen Bartez,1,1,0,0,0,0,1
0957_01,1,F/201/P,0.8489241590892943,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Waffs Hapie,1,0,0,1,0,0,1
0960_01,0,E/72/S,-0.6854354212634657,0,-0.336042355117811,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,0.4263570635064465,Lorian Youngrayes,0,1,0,0,0,0,1
0961_01,0,G/141/P,-1.0341535077072748,0,-0.340589866958155,0.26777344970100236,-0.2774252830794313,-0.27666342233874663,-0.26902262771835533,Gailia Lewinez,1,1,0,0,1,0,0
0964_01,1,B/36/P,-0.545948186685942,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,Alderak Platch,1,0,1,0,0,0,1
0964_02,1,B/36/P,1.337129480110627,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Weidus Platch,1,0,1,0,0,0,1
0965_01,0,F/178/S,-0.6854354212634657,0,0.6159034567942099,-0.2873140387436576,1.1052720721154707,-0.006347774265605293,-0.26902262771835533,Wacks Depie,0,0,0,1,0,0,1
0966_01,0,F/179/S,0.012000751624152513,0,1.7467180677597636,-0.2873140387436576,-0.290817025018365,-0.12816765514067227,-0.26902262771835533,Duana Fulloydez,0,1,0,0,0,0,1
0968_01,0,E/53/P,-0.6156918039747038,0,0.8599532588926739,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Tyrona Figuez,0,1,0,0,0,0,1
0969_01,1,F/202/P,1.0581550109555797,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Lar Emone,1,0,0,1,0,0,1
0970_01,1,G/142/P,-0.6854354212634657,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Tamie Blace,1,1,0,0,0,0,1
0971_01,1,G/143/P,2.4530273567308165,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,,0,1,0,0,0,0,1
0972_01,0,E/54/P,-0.545948186685942,0,-0.340589866958155,-0.0903677434084901,0.24987455576608214,0.6356518899081054,-0.26372785849583147,Glendy Humphreyes,0,1,0,0,0,0,1
0975_01,0,E/56/P,0.22123160349043797,0,-0.2526713047115034,-0.08848609090528786,0.4591205235619209,-0.2739958337064459,-0.26902262771835533,Allena Hoppernardy,1,1,0,0,1,0,0
0976_01,1,G/146/S,-0.6156918039747038,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Tonyn Sweeton,0,1,0,0,0,0,1
0978_01,0,F/203/P,-0.33671733481965654,0,4.308268671919345e-17,-0.26724307870950037,-0.2774252830794313,-0.27666342233874663,-0.26902262771835533,Lesley Coxterez,0,1,0,0,0,0,1
0979_01,0,B/40/S,1.0581550109555797,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Gimph Fushausive,1,0,1,0,0,0,1
0982_01,1,G/145/P,1.9648220357094834,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Eriky Hewson,1,1,0,0,0,1,0
0982_02,0,G/145/P,1.5463603319769124,0,4.308268671919345e-17,3.565318713000422e-17,-0.28412115404889815,-0.27666342233874663,-0.26902262771835533,Joyton Hewson,0,1,0,0,0,0,1
0983_01,1,G/149/S,0.36071883806796157,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Teremy Wiggs,1,1,0,0,1,0,0
0984_01,0,G/150/S,1.1278986282443415,0,-0.340589866958155,-0.28668682124259015,-0.26905544436759776,-0.27666342233874663,0.501366294158868,Wen Woodwin,0,1,0,0,0,0,1
0984_02,0,F/182/S,-0.33671733481965654,0,-0.340589866958155,-0.2873140387436576,0.9110918140009324,-0.27666342233874663,-0.26902262771835533,,0,1,0,0,0,0,1
0984_03,0,G/150/S,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,0.5294271687413227,-0.27666342233874663,0.012482602612497158,Morrie Sweekstarks,0,1,0,0,0,0,1
0984_04,1,G/150/S,0.08174436891291433,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Lyde Sweekstarks,1,1,0,0,0,0,1
0984_05,0,F/182/S,-0.6156918039747038,0,-0.340589866958155,-0.28041464623191603,-0.290817025018365,-0.15573273767444656,0.6910955246326401,Greggy Sweekstarks,0,1,0,0,1,0,0
0984_06,1,G/150/S,-0.4762045693971802,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Walley Sweekstarks,1,1,0,0,0,0,1
0984_07,1,G/150/S,-2.477791031508112e-16,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Shery Flemaney,0,1,0,0,0,1,0
0984_08,1,G/150/S,2.941232677752149,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Alancy Flemaney,1,1,0,0,0,0,1
0985_01,0,E/57/P,-0.7551790385522275,0,-0.3314948432774669,-0.2873140387436576,4.7577024769416013e-17,-0.2659930678095437,0.35223029439111225,Dory Reyerson,1,1,0,0,1,0,0
0987_01,0,F/204/P,-0.8946662731297511,0,-0.336042355117811,-0.2873140387436576,-0.23222815403553018,-0.1432839907237098,0.15279398700937977,Fayen Norrison,0,1,0,0,0,0,1
0988_01,0,G/151/S,-0.0577428656646093,0,-0.340589866958155,-0.28543238624045536,1.2257977495658738,-0.27666342233874663,-0.26902262771835533,Lyne Bartez,0,1,0,0,0,0,1
0988_02,0,E/73/S,0.5002060726454852,0,-0.33907402967804035,0.20442448209319372,-0.290817025018365,-0.22775763074656646,-0.13753585869234586,Jeresa Bartez,1,1,0,0,0,0,1
0989_01,0,G/146/P,-1.5921024460173692,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Kayd Moranthons,0,1,0,0,0,0,1
0990_01,0,F/183/S,-0.19723010024213294,0,-0.340589866958155,0.05201062933381251,-0.21381450886949638,-0.273106637495679,-0.1843063201579734,Tonia Cochrisons,0,1,0,0,0,1,0
0991_01,1,G/152/S,-0.12748648295337112,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Bethew Acobsond,0,1,0,0,0,0,1
0992_01,0,D/35/S,1.4068730973993888,0,-0.29359891127459986,1.423108086667176,-0.290817025018365,-0.11305131955763477,-0.14989032021156823,Zino Kiling,1,0,1,0,0,0,1
0992_02,0,D/35/S,0.012000751624152513,0,0.2460391604462273,0.30352484726184487,-0.290817025018365,8.550387361944392,0.91435829351573,Tareson Kiling,0,0,1,0,0,0,1
0992_03,0,D/35/S,1.1976422455331033,0,1.4662881709385471,0.8015355431093704,-0.26235957339813093,-0.2579903019126415,-0.26902262771835533,Matan Herpumble,1,0,1,0,1,0,0
0992_04,0,,0.4304624553567234,1,11.83158349236275,-0.09914878842343387,-0.290817025018365,-0.27666342233874663,0.9981921395390246,Naosa Herpumble,0,0,1,0,1,0,0
0992_05,1,D/35/S,-0.8249226558409892,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Sinon Kiling,1,0,1,0,1,0,0
0992_06,0,D/35/S,0.569949689934247,0,6.179026274815097,0.2088150046006656,-0.290817025018365,1.277651554081816,-0.18871862784340995,Weidus Kiling,0,0,1,0,1,0,0
0993_01,0,F/184/S,-0.33671733481965654,0,0.0414011276307451,-0.2873140387436576,-0.290817025018365,0.122585676295597,-0.26902262771835533,Juanie Miltongson,0,1,0,0,1,0,0
0994_01,1,G/153/S,1.2673858628218653,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Ellene Wartyson,0,1,0,0,0,0,1
0994_02,0,F/185/S,-0.19723010024213294,0,0.6007450839930631,-0.28668682124259015,-0.12676818626642747,-0.2668822640203106,-0.14989032021156823,Dell Wartyson,0,1,0,0,0,0,1
0995_01,1,C/36/P,1.1976422455331033,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Chabik Barmant,1,0,1,0,1,0,0
0997_01,0,F/186/S,-0.12748648295337112,0,0.04291696491085978,-0.2873140387436576,1.1822745882643393,-0.25710110570187455,-0.26725770464418075,Berios Shpie,0,0,0,1,0,0,1
0998_01,0,C/37/P,1.8950784184207214,0,-0.340589866958155,4.383574691705362,-0.290817025018365,-0.05169678101471782,-0.23813647392029944,Muonin Suptibler,1,0,1,0,0,0,1
1000_01,0,D/39/P,-0.7551790385522275,0,1.0009261259433395,-0.2873140387436576,-0.2372500572626303,-0.27666342233874663,-0.26902262771835533,Alus Harte,0,0,0,1,0,0,1
1001_01,1,G/154/S,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Nadie Llonovancis,0,1,0,0,0,0,1
1002_01,0,F/187/S,-1.8013332978836547,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Caish Leste,1,0,0,1,1,0,0
1002_02,0,F/187/S,0.9186677763780561,0,1.251039277162262,-0.2873140387436576,0.9060699107738323,-0.27666342233874663,-0.26637524310709343,Bun Leste,0,0,0,1,0,0,1
1002_03,1,F/187/S,-1.9408205324611782,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Spuffs Leste,1,0,0,1,0,0,1
1004_01,1,A/11/S,1.8950784184207214,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Aldun Wassird,1,0,1,0,1,0,0
1005_01,0,G/156/S,-0.6156918039747038,0,-0.340589866958155,-0.2873140387436576,-0.28412115404889815,-0.26866065644184445,0.4131201404501368,Coreee Juartis,0,1,0,0,0,0,1
1006_01,0,E/74/S,-0.545948186685942,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.4290044481177084,Velyne Summington,0,1,0,0,0,0,1
1006_02,1,E/74/S,-1.6618460633061312,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Stany Summington,1,1,0,0,0,0,1
1006_03,0,,-1.1736407422847983,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Stenny Summington,1,1,0,0,0,0,1
1008_01,1,C/39/S,0.7094369245117707,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Wasatz Spistory,1,0,1,0,1,0,0
1008_02,1,C/39/S,2.174052887575769,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Wimpha Spistory,1,0,1,0,0,0,1
1011_01,0,,0.15148798620167614,0,2.134772411469122,-0.28480516873938794,-0.20879260564239624,-0.27132824507414516,-0.26902262771835533,Camie Prinson,0,1,0,0,0,0,1
1011_02,1,G/148/P,2.034565652998245,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Kaye Prinson,0,1,0,0,0,0,1
1012_01,1,G/149/P,-0.6854354212634657,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Valey Hubbarton,1,1,0,0,0,0,1
1013_01,1,G/158/S,0.012000751624152513,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Weslie Farleyatton,0,1,0,0,0,0,1
1014_01,1,F/207/P,-0.6854354212634657,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Ranuts Frasp,1,0,0,1,0,0,1
1015_01,0,F/189/S,1.0581550109555797,0,-0.340589866958155,-0.20514854610382655,0.15613236219354643,0.2159512784261228,-0.26902262771835533,Wilmay Antoshipson,0,1,0,0,0,0,1
1017_01,0,F/190/S,-0.6156918039747038,0,-0.340589866958155,-0.2779057762276464,-0.08659296044962646,0.7236823147740297,-0.26902262771835533,Joya Blanglison,0,1,0,0,0,0,1
1018_01,1,G/150/P,-0.7551790385522275,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Elaney Webstephrey,1,1,0,0,0,0,1
1019_01,0,F/191/S,0.5002060726454852,0,-0.33907402967804035,0.5970626377613939,-0.290817025018365,-0.27577422612797975,-0.26902262771835533,Melia Wilderssen,1,1,0,0,0,0,1
1020_01,1,F/208/P,-0.26697371753089477,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Appers Wala,1,0,0,1,0,0,1
1022_01,0,,-0.9644098904185129,0,-0.26782967751265024,-0.2835507337372531,-0.290817025018365,0.5716297627328877,-0.26902262771835533,Melvia Blanglison,0,1,0,0,0,0,1
1024_01,0,F/209/P,-0.7551790385522275,0,-0.0571282955767093,-0.2797874287308486,-0.290817025018365,0.8588401388106004,-0.26902262771835533,Verly Chavezalez,0,1,0,0,1,0,0
1024_02,1,G/152/P,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Myrace Nichaner,1,1,0,0,0,0,1
1024_03,0,G/152/P,1.755591183843198,0,-0.340589866958155,-0.2841779512383205,-0.290817025018365,0.2515191268567993,-0.08458816646710715,Bellee Chavezalez,0,1,0,0,1,0,0
1024_04,0,G/152/P,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Bethew Chavezalez,0,1,0,0,1,0,0
1025_01,0,F/210/P,-0.6156918039747038,0,0.8099306286488893,-0.2873140387436576,-0.1133764443274938,-0.09704578776383035,-0.26902262771835533,Chrisa Harverez,0,1,0,0,0,0,1
1026_01,1,G/159/S,-0.545948186685942,0,4.308268671919345e-17,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Lilace Leetersoney,0,1,0,0,0,0,1
1027_01,0,F/211/P,-1.4526152114398456,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Cort Dal,1,0,0,1,0,0,1
1027_02,0,F/211/P,1.1976422455331033,0,1.8634375383285942,-0.2873140387436576,-0.15522563788666155,-0.24287396632960398,-0.26902262771835533,Anamse Dal,0,0,0,1,0,0,1
1027_03,0,F/211/P,0.15148798620167614,0,0.00956854474833675,-0.2873140387436576,4.7577024769416013e-17,-0.028577679534778102,-0.26108047388456956,Basps Dal,0,0,0,1,0,0,1
1027_04,0,F/211/P,-1.8013332978836547,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Trine Dal,1,0,0,1,1,0,0
1029_01,1,F/212/P,0.08174436891291433,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Crowk Racke,1,0,0,1,0,0,1
1030_01,0,F/213/P,-0.40646095210841837,0,1.2980302328458173,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26284539695874415,Jorgie Farleyatton,0,1,0,0,0,0,1
1031_01,0,F/194/S,-1.0341535077072748,0,0.8053831168085454,-0.23462776865399493,-0.290817025018365,-0.26954985265261133,-0.18165893554671148,Warry Leonzaley,0,1,0,0,0,0,1
1032_01,1,G/153/P,-0.26697371753089477,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Aude Garzaley,0,1,0,0,0,1,0
1033_01,1,G/154/P,2.2437965048645307,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Ericky Gonzaley,1,1,0,0,0,0,1
1034_01,0,G/155/P,0.15148798620167614,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,0.3235440199289192,-0.08105832031875791,Aliedy Cleman,0,1,0,0,0,0,1
1035_01,0,F/214/P,-1.1038971249960365,0,-0.3345265178376963,-0.2873140387436576,3.0119213306711528,-0.27666342233874663,-0.23460662777195018,Nutz Bra,1,0,0,1,1,0,0
1036_01,1,G/161/S,-0.33671733481965654,0,-0.340589866958155,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Laude Georgasey,1,1,0,0,0,1,0
1038_01,0,G/163/S,1.2673858628218653,0,-0.340589866958155,-0.09538548341702939,-0.1502037346595614,0.1670454868339426,-0.26902262771835533,Naomie Knoxonway,0,1,0,0,0,0,1
1040_01,0,G/164/S,-0.9644098904185129,0,0.4491613559815948,-0.18570480357073677,-0.18703102499162902,-0.2722174412849121,-0.26902262771835533,Clard Mcbritts,1,1,0,0,0,1,0
1041_01,1,,1.1976422455331033,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Algrafi Heedry,1,0,1,0,0,0,1
1043_01,0,F/215/P,1.4068730973993888,0,-0.340589866958155,-0.2873140387436576,2.2636577498332335,0.5769649399974892,-0.26902262771835533,Gwenda Talls,0,1,0,0,0,0,1
